EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),APFMode,APFEncounter,APFSide,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),COLREGDCPA(m),COLREGTCPA(s)
1779824384.5801158,11.0516939163208,-137.7911552876587,34.32841693393877,0.2,5.75495488288077,0.8116089540003308,0.7729759071781643,-0.0887076641660042,5.72143662172651,1779824384.570004,None,None,None, None, 1779824384.5730028,1.0632903888880643,colreg_avoid,crossing_from_port,1.0,1.5179935981416395,1.0329277817027236,0.74838522624081,0.5715605528385266,1.8489106912117264
1779824384.7798836,11.251461744308472,-138.21062509667678,33.7297455967769,0.2,5.740351472468962,0.8427044843562399,0.7547617733823042,-0.12566466345925315,5.698311505418209,1779824384.7540264,None,None,None, None, 1779824384.7773583,0.9214244195227763,colreg_avoid,overtaking,1.0,1.5373293327020277,1.0322219799990036,0.7444271628430139,0.6772971777723105,1.6653718460644629
1779824384.9798684,11.451446533203125,-138.60548548156862,33.164245261647515,0.2,5.727254863985984,0.8755114402947575,0.7348233766649139,-0.09350594474097246,5.677523434669733,1779824384.9763446,None,None,None, None, 1779824384.9763446,0.9217703806747262,side_lock_avoid,crossing_from_port,1.0,1.5687594974070882,1.0154076184502157,0.741506735379224,0.7478772529153791,0.0
1779824385.1792812,11.650859355926514,-138.96329758616517,32.65015934103187,0.2,5.716332654111213,0.9091378066057465,0.7138006113654223,-0.07619042640983814,5.6632139332885885,1779824385.164157,None,None,None, None, 1779824385.1541245,0.9212181235910216,colreg_avoid,overtaking,1.0,1.5960228283507727,1.0089469566544,0.7414929373247834,0.7263348186983234,1.5615143969326697
1779824385.3795328,11.851110935211182,-139.92022583345144,31.267546169340612,0.2,5.6764696764784865,0.8739813489026997,0.7250936035574567,-0.06422783681096182,5.6513317718405975,1779824385.349157,0.869482684494826,0.7272414394412972,5.586654036343152, 1779824385.202565, 1779824385.349157,0.9467127226826109,side_lock_avoid,overtaking,1.0,1.6175108955137945,1.0057214396499923,0.7371682621394947,0.7891155176472704,0.8333388044276968
1779824385.5797951,12.05137324333191,-140.28113291741474,30.743137253112735,0.2,5.666160873831334,0.9005583134075668,0.7066081837305518,-0.0963038969028234,5.633140287752382,1779824385.5380538,None,None,None, None, 1779824385.5380538,1.0095699201700115,colreg_avoid,crossing_from_port,1.0,1.582793004181076,1.0160551134142275,0.7350593497708988,0.6476309978264791,1.3861001063368443
1779824385.781682,12.253260135650635,-71.62127199159876,108.413127220147,0.2,5.656945435695663,0.9301500713365067,0.685543274833222,-0.07394223971924511,5.619200506150228,1779824385.7265763,None,None,None, None, 1779824385.7443259,0.9859241524016473,side_lock_avoid,static_obstacle,1.0,1.6046641303873121,1.0092187920767222,0.7334309497796269,nan,nan
1779824385.9796174,12.451195478439331,-140.948455150741,29.769192845634873,0.2,5.648929157849029,0.9610539772153524,0.662960441494973,-0.03313290426393372,5.612319520321455,1779824385.9342546,None,None,None, None, 1779824385.9342546,0.9366824233657371,colreg_avoid,overtaking,1.0,1.6275193032685789,1.0055869276626421,0.7311029626522388,0.7341700050921651,0.9361617244635629
1779824386.1796365,12.651214599609375,-141.32690859965933,29.21434598653041,0.2,5.637466456048081,0.9929600167363315,0.6394370564714293,-0.09532742841642682,5.590412846788077,1779824386.1640592,None,None,None, None, 1779824386.1484394,1.038019140214424,side_lock_avoid,overtaking,1.0,1.6564327669095935,0.9993328720305205,0.7336219725427562,0.7536960951761531,0.25183917218149693
1779824386.3803613,12.85193943977356,-142.3338683822285,27.729142510141454,0.2,5.594229154103998,0.9600806000973975,0.6517978225942214,-0.1072330737099571,5.570399272379112,1779824386.3506954,0.9558461737165715,0.6541855463084177,5.507550260445468, 1779824386.209343, 1779824386.335492,1.0583903623875488,side_lock_avoid,crossing_from_port,1.0,1.6830057944289885,0.9923403045236447,0.735792492412534,0.7991182757252021,0.0
1779824386.5795193,13.051097393035889,-142.73132054804597,27.13932708069448,0.2,5.5822508669818465,0.9852642001793144,0.6309536840827157,-0.09821375201076872,5.548911080241578,1779824386.5694854,None,None,None, None, 1779824386.5326555,0.9171180056243318,colreg_avoid,crossing_from_port,1.0,1.6502776231747476,1.001692560523416,0.7307021557370226,0.7032955631920467,1.1988833444330567
1779824386.7943027,13.265880823135376,-143.15012763859337,26.51559652362809,0.2,5.569915241510269,1.0131456038218118,0.6073147996639241,-0.09760143902619213,5.534635123603467,1779824386.7157533,None,None,None, None, 1779824386.7943027,1.0241763069642318,side_lock_avoid,crossing_from_port,1.0,1.7035708912537832,0.9656023472247255,0.7314573427006977,0.753622111580523,1.1334018617356836
1779824386.9797018,13.451279878616333,-143.59926581578767,25.844140109735406,0.2,5.553506255516266,1.042398499347378,0.5818924506409529,-0.13339404310631758,5.506813318386342,1779824386.924322,None,None,None, None, 1779824386.931904,1.032380682871358,side_lock_avoid,crossing_from_port,1.0,1.695753666619382,0.981890656642343,0.7324272139746654,0.7645999518480776,0.2831575216759653
1779824387.180178,13.651756048202515,-144.02005348914597,25.21265308345212,0.2,5.539917174577769,1.0720652366720862,0.5551705708918533,-0.09434204772648258,5.48753724307781,1779824387.128643,None,None,None, None, 1779824387.1417162,1.0124406298585147,side_lock_avoid,crossing_from_port,1.0,1.7174702211543407,0.973538481283988,0.733641561870073,0.767449509999881,0.28827165666368304
1779824387.3801484,13.851726531982422,-144.96342327832338,23.78834372451015,0.2,5.498800157746362,1.0384218716865123,0.5729246589482264,-0.08471623261613906,5.467106659386298,1779824387.369808,1.03429506759055,0.575870191420783,5.413726301635904, 1779824387.212309, 1779824387.330003,0.9109589200925189,side_lock_avoid,crossing_from_port,1.0,1.743399855334353,0.9636407487116504,0.7403230182483457,0.8060105583850593,0.0
1779824387.579075,14.050653219223022,-77.7991622876318,102.84982957106199,0.2,5.488518508412308,1.061340871713976,0.5499619228828871,-0.08567838139623961,5.453449792123484,1779824387.5292048,None,None,None, None, 1779824387.520658,0.9457461576472835,side_lock_avoid,crossing_from_port,1.0,1.7112176014230343,0.987926997054958,0.7427993011352761,0.7734481209814661,0.41665422031101346
1779824387.7796068,14.251184940338135,-145.6995874260672,22.66854922599936,0.2,5.4796940565680625,1.0864515391033427,0.5241151537975832,-0.03702748561141501,5.445663857657976,1779824387.7394793,None,None,None, None, 1779824387.7334237,1.0848101087782973,side_lock_avoid,crossing_from_port,1.0,1.7352754436749445,0.977797509855424,0.7450922130519034,0.7917071045163939,0.0
1779824387.9802754,14.451853513717651,-146.0850077126029,22.079334915642587,0.2,5.4688132087671075,1.1131608030725086,0.49635999209683845,-0.09134233881428604,5.42776906927631,1779824387.9353883,None,None,None, None, 1779824387.9822814,1.0067939223346192,side_lock_avoid,crossing_from_port,1.0,1.7607226776520781,0.9665539864508892,0.7518504785447394,0.8002616907834731,0.0
1779824388.17956,14.651138067245483,-146.43098474793229,21.54868298886858,0.2,5.460529098065669,1.1404817786211687,0.4673433057966516,-0.06597838459260735,5.415405027842714,1779824388.1815653,None,None,None, None, 1779824388.1598928,0.9181947565787615,side_lock_avoid,crossing_from_port,1.0,1.7770396950712088,0.9619765978435098,0.7554737673972987,0.8061439540158624,0.0
1779824388.3796356,14.851213693618774,-147.32206230790325,20.174335019744635,0.2,5.420387052555398,1.1092084479529472,0.4877759495148121,-0.08670496568316413,5.393830782438587,1779824388.3716073,1.1053781025008569,0.4910397873719087,5.331669441852649, 1779824388.2212, 1779824388.3781316,1.0917990739623071,side_lock_avoid,crossing_from_port,1.0,1.7980334761456507,0.9561627529651745,0.7634904823832159,0.8329862646593443,0.0
1779824388.579913,15.051491022109985,-80.90355507916485,99.96893283324852,0.2,5.410322802708493,1.130375339683951,0.4630230510496638,-0.09886265704072297,5.374768525615864,1779824388.5644228,None,None,None, None, 1779824388.499499,0.9258860644592866,side_lock_avoid,crossing_from_port,1.0,1.7781344458182113,0.9687333908836562,0.7673333789204908,0.8194023557090677,0.24643735780719597
1779824388.779616,15.25119423866272,-148.0669841047864,19.016878555396474,0.2,5.4010069623868295,1.153445263846828,0.4352493784110112,-0.04537861611974664,5.36559895530979,1779824388.766491,None,None,None, None, 1779824388.766491,1.0923503921106092,side_lock_avoid,crossing_from_port,1.0,1.793739287982725,0.9670031588427552,0.7731146327269893,0.8323091495037117,0.0
1779824388.9796004,15.451178550720215,-148.4444791885205,18.42732916552138,0.2,5.390690089481799,1.1779444492382058,0.40541523718303374,-0.08622170739640693,5.348737851203539,1779824388.9620461,None,None,None, None, 1779824388.9695647,1.078002498958289,side_lock_avoid,crossing_from_port,1.0,1.813919447127602,0.9525051712638406,0.7838461695951939,0.8389109570824301,0.0
1779824389.1797724,15.651350498199463,-148.79949389342985,17.87103246643349,0.2,5.381985900954764,1.2029861683180805,0.3742922028747202,-0.07267878821545629,5.334702920510528,1779824389.1551552,None,None,None, None, 1779824389.169753,1.0215488160383817,side_lock_avoid,crossing_from_port,1.0,1.8337274500640537,0.9480969949417313,0.7913048811723759,0.8526936753005846,0.0
1779824389.3798447,15.851422786712646,-148.98604528977177,17.577987698604893,0.2,5.338807864755294,1.1728152866724653,0.39672668168762626,-0.09939788699569073,5.313918631957042,1779824389.364257,1.1692101972250901,0.4002604553713025,5.245552329968511, 1779824389.221264, 1779824389.3562508,1.0111638106323226,side_lock_avoid,crossing_from_port,1.0,1.8520963771069505,0.9432881480029948,0.8029115811573194,0.871867097832387,0.0
1779824389.579901,16.05147910118103,-84.32240827950905,96.72749229910734,0.2,5.310780622691467,1.1919318686530591,0.3702579717801928,-0.2813658671171126,5.264655938381981,1779824389.5393412,None,None,None, None, 1779824389.5479243,0.9581087361421338,side_lock_avoid,crossing_from_port,1.0,1.8336567560163546,0.9691335966419392,0.8131874804481136,0.8777601295997565,0.0
1779824389.7795954,16.251173496246338,-40.068174716075575,52.87783568840988,0.2,5.294614075863789,1.2119225531057616,0.3401539041426884,-0.04257946431856544,5.2567470462016015,1779824389.7250855,None,None,None, None, 1779824389.7355874,0.9242763072507593,goal,crossing_from_port,0.0,1.8595619264604841,0.9521644211320051,0.8248381147941931,0.8910632024861247,0.0
1779824389.979623,16.45120120048523,-37.15335586737006,48.94780485488932,0.2,5.284259297262024,1.2295395039931325,0.31289342570242673,-0.0235000677018221,5.250943751394202,1779824389.9720335,None,None,None, None, 1779824389.9215763,0.9592035730792181,goal,crossing_from_port,0.0,1.885504556861926,0.9390884976399198,0.8386089923611092,0.90686846824882,0.0
1779824390.179835,16.651413202285767,-35.170394921399584,46.02332231269067,0.2,5.277388904381998,1.2456126375914907,0.28760344837163654,-0.015827351276482854,5.248027107255873,1779824390.1563122,None,None,None, None, 1779824390.171329,1.0918972765857902,goal,crossing_from_port,0.0,1.9070618304041105,0.9268888743240218,0.8512624388419106,0.9198917819545889,0.0
1779824390.3804002,16.851978302001953,-86.70555653248536,94.42416957905704,0.2,5.249906894958135,1.2242349723462163,0.3079757232805363,-0.010277415659906813,5.2461737363927705,1779824390.3366466,1.2218680713794174,0.3108539432579889,5.1833475015305055, 1779824390.229176, 1779824390.3453648,0.9333085217373079,side_lock_avoid,crossing_from_port,-1.0,1.9354002458429762,0.913850271820379,0.8658958343856943,0.9342590726324681,0.0
1779824390.5809822,17.052560329437256,-33.891961205611196,41.967171217021686,0.2,5.246686935886093,1.2373801104247426,0.2857774576737273,-0.0024387798887009825,5.245720795806485,1779824390.5223708,None,None,None, None, 1779824390.5419154,0.9692246731543831,goal,crossing_from_port,0.0,1.935694420695358,0.9279161394229817,0.8787722273086556,0.9486753725734611,0.0
1779824390.7789507,17.250528812408447,-131.57394121741902,66.6129057928484,0.2,5.245169495754348,1.2501585645707953,0.26409293120090105,0.0020058179297363045,5.246106200564013,1779824390.7145143,None,None,None, None, 1779824390.7642398,0.9014499657041617,track,crossing_from_port,0.0,1.9512223431685938,0.9121980950075045,0.888258570457958,0.9486753725734611,0.0
1779824390.9791589,17.45073699951172,-124.64178930476403,56.99859140599256,0.2,5.242370169787267,1.2669403117473976,0.2356923137718443,-0.03373933968139254,5.238920941917928,1779824390.927478,None,None,None, None, 1779824390.9583738,1.093220674789759,track,crossing_from_port,0.0,1.9747406231502453,0.8991210701377984,0.8936547484623406,0.9486753725734611,0.0
1779824391.179635,17.6512131690979,-113.13484282661125,41.45416621478215,0.2,5.233178509906554,1.28556595156142,0.2039685010635477,-0.09066095389764524,5.21693012103999,1779824391.1700392,None,None,None, None, 1779824391.1589937,0.91679538836552,track,crossing_from_port,0.0,1.988616276758402,0.8985313580006875,0.9098271948268857,0.9486753725734611,0.0
1779824391.3793874,17.85096549987793,-114.62933780340029,41.60840593799905,0.2,5.208622981396891,1.2664572616051253,0.22674260874514798,-0.06252342805955913,5.204721063050823,1779824391.365311,1.2640155032357387,0.23032042280716356,5.161165648729763, 1779824391.237141, 1779824391.365311,0.9476892571174629,track,crossing_from_port,0.0,2.0021890361116634,0.8924211958010739,0.9260070642805395,0.9486753725734611,0.0
1779824391.593049,18.064627170562744,-106.22593709736596,29.894758104897523,0.2,5.20039082663108,1.2806001653346053,0.20052080146418216,-0.06832084005573053,5.1921798850973735,1779824391.548874,None,None,None, None, 1779824391.5604043,0.9580737449146443,track,crossing_from_port,0.0,1.996748390284624,0.9200227099404055,0.9432183650084299,0.9486753725734611,0.0
1779824391.779149,18.25072717666626,-92.04946479242989,10.801792394493773,0.2,5.182470402932691,1.2954785993077316,0.17236812404130308,-0.15591086830984022,5.162344595976957,1779824391.740235,None,None,None, None, 1779824391.7552795,1.0588647256587334,track,crossing_from_port,0.0,2.007797935348367,0.9251127770636088,0.9603533783987472,0.9486753725734611,0.0
1779824391.9793377,18.450915813446045,-82.6364305772365,-10.651783964581988,0.2,5.1711102853701645,1.3094249937943077,0.14453678873771847,-0.05790097582642248,5.1499191520101855,1779824391.9548333,None,None,None, None, 1779824391.968803,0.9856785496064695,track,crossing_from_port,0.0,2.0301087137525387,0.9054705494152058,0.9712627161043063,0.9486753725734611,0.0
1779824392.1801643,18.651742458343506,-75.18811467254832,-30.789305805134358,0.2,5.16134379363798,1.3223319683414085,0.1181648946167313,-0.05947170416981363,5.136989077477109,1779824392.1722488,None,None,None, None, 1779824392.1534336,0.9360852918255491,track,crossing_from_port,0.0,2.0476275140637545,0.8922404623899548,0.9869210458363723,0.9486753725734611,0.0
1779824392.3794188,18.85099697113037,-74.09691512684283,-36.74872826221549,0.2,5.134752252682633,1.3065971244537724,0.14156259726972747,-0.07600222780447834,5.122622689567534,1779824392.3612747,1.3048072581815957,0.14468554950449314,5.08876071157271, 1779824392.242768, 1779824392.3522546,1.023363126349995,track,crossing_from_port,0.0,2.060354284632292,0.8902245237202645,1.0042703557876653,0.9486753725734611,0.0
1779824392.5796456,19.051223754882812,-69.13442132669442,-50.02025391400719,0.2,5.123557946904338,1.3140207723907273,0.12491850713969432,-0.08592174276179115,5.107052253930739,1779824392.5424912,None,None,None, None, 1779824392.5529974,0.9385287150145437,track,crossing_from_port,0.0,2.0578059491290657,0.9154175939499045,1.0127247716097352,0.9486753725734611,0.0
1779824392.7815883,19.253166437149048,-65.22147112950051,-60.44681890192477,0.2,5.11409240672662,1.321357370502575,0.1079439785949694,-0.06151576196271072,5.095685495999619,1779824392.7272692,None,None,None, None, 1779824392.7376888,0.9456533789459596,track,crossing_from_port,0.0,2.0862867473902535,0.894548623921964,1.0299790098957275,0.9486753725734611,0.0
1779824392.9798262,19.451404333114624,-61.72736455322287,-69.62188435769086,0.2,5.104479789257236,1.3284070763936877,0.09123737742735938,-0.06856769526817881,5.083252641305956,1779824392.9085915,None,None,None, None, 1779824392.9176161,1.0430421549750195,track,crossing_from_port,0.0,2.091398704588501,0.8995457340178508,1.037620007277314,0.9486753725734611,0.0
1779824393.1799617,19.65153980255127,-58.74775720705134,-77.52302567433287,0.2,5.09438852302006,1.3349985672851328,0.07519542754878272,-0.07329562877415575,5.063876876524799,1779824393.1729424,None,None,None, None, 1779824393.1789615,1.0200032715220164,track,crossing_from_port,0.0,2.0953803119935004,0.9058926958263704,1.043623135044232,0.9486753725734611,0.0
1779824393.3799386,19.851516723632812,-55.47420905070852,-86.59662880069745,0.2,5.064729186058618,1.3300160833212238,0.08474990755707199,-0.09338358875953381,5.045954872359474,1779824393.3648605,1.3292991298753492,0.08635575649781459,5.014734898151156, 1779824393.248129, 1779824393.3566206,0.9429836003303158,track,crossing_from_port,0.0,2.10214449355466,0.9049218577742615,1.0632142295568487,0.9486753725734611,0.0
1779824393.579676,20.05125403404236,-54.32642392350443,-90.67612901141045,0.2,5.054135423755824,1.3336913384208324,0.07465321622597698,-0.07513196631851832,5.030707466687792,1779824393.5678022,None,None,None, None, 1779824393.5341644,0.980349320327654,track,crossing_from_port,0.0,2.1205549352192445,0.9114367961617129,1.0765814694530047,0.9486753725734611,0.0
1779824393.7805219,20.252099990844727,-53.65867684927877,-93.82826443791299,0.2,5.043612397718225,1.3370504347300702,0.06512400022760634,-0.0750931404755831,5.0187553994018845,1779824393.7269654,None,None,None, None, 1779824393.7269654,0.9382834959935555,track,crossing_from_port,0.0,2.1311159501726555,0.9123370321218689,1.0847296798428996,0.9486753725734611,0.0
1779824393.9793053,20.450883388519287,-53.46459359838599,-96.06081019667096,0.2,5.033525454231685,1.3400812533283817,0.05623562386911929,-0.07125821275750512,5.005838890144092,1779824393.9082289,None,None,None, None, 1779824393.9315624,0.904685444509024,track,crossing_from_port,0.0,2.1415342849728525,0.9141344794862607,1.1003601554080824,0.9486753725734611,0.0
1779824394.1791506,20.650728702545166,-53.700775750514715,-97.56248932996486,0.2,5.021988746952836,1.3427990953621722,0.04800243279652805,-0.08589741985477314,4.98317899504359,1779824394.1720307,None,None,None, None, 1779824394.1309397,1.074421156864107,track,crossing_from_port,0.0,2.1498488164359375,0.9155853632914973,1.1076338715096068,0.9486753725734611,0.0
1779824394.3798208,20.851398944854736,-54.3947688180039,-98.8001998398045,0.2,4.991945147448004,1.3424678931434955,0.052071337398562664,-0.08134385114076684,4.968239031783135,1779824394.355695,1.3422893167562049,0.05283160584139527,4.937921303087727, 1779824394.247222, 1779824394.3818264,1.0767004366963504,track,crossing_from_port,0.0,2.1524340184027833,0.9203560261037379,1.1193782240115238,0.9486753725734611,0.0
1779824394.5790024,21.050580501556396,-54.90685460732138,-99.70986980026757,0.2,4.982397846636239,1.3439165504840707,0.04697058199999843,-0.06866165443720801,4.955994553639833,1779824394.5340257,None,None,None, None, 1779824394.5063705,1.0535438584624874,track,crossing_from_port,0.0,2.185717469421399,0.9072636393000275,1.1352116897102806,0.9486753725734611,0.0
1779824394.779464,21.251042127609253,-55.42915012046591,-100.63589957426836,0.2,4.971721107364444,1.3452127258881297,0.04224642060556477,-0.08228580254145162,4.941322885246072,1779824394.712327,None,None,None, None, 1779824394.7415369,1.0944648080496142,track,crossing_from_port,0.0,2.182452307696967,0.9256355161043806,1.1430117458586673,0.9486753725734611,0.0
1779824394.9801683,21.451746463775635,-55.95333865693705,-101.5634739242786,0.2,4.960564025250628,1.3463599370568473,0.03787949358897591,-0.08260330267515413,4.919322950394173,1779824394.9786594,None,None,None, None, 1779824394.9279132,0.9576859266495895,track,crossing_from_port,0.0,2.1918317661498543,0.9211635560968381,1.1549367367087258,0.9486753725734611,0.0
1779824395.1798651,21.651443243026733,-56.46046717880201,-102.4591250881806,0.2,4.950976298640024,1.3473689430489888,0.03385484462859048,-0.06629764537010689,4.911513799243177,1779824395.1818895,None,None,None, None, 1779824395.1362398,0.9082417370301249,track,crossing_from_port,0.0,2.196395708754098,0.9234712586910234,1.1640553795274904,0.9486753725734611,0.0
1779824395.3792787,21.85085678100586,-57.089374670310924,-103.56747224870173,0.2,4.919770521326515,1.3492025885181327,0.035847989445110535,-0.07528535651766181,4.895219093358479,1779824395.3807924,1.349263913034959,0.03621819828482999,4.8583580283775, 1779824395.254483, 1779824395.3299694,0.9432771279910053,track,crossing_from_port,0.0,2.209827291182701,0.9269219561630476,1.167555982699371,0.9486753725734611,0.0
1779824395.5799599,22.05153799057007,-57.59868008224679,-104.46309985817324,0.2,4.9089309888336565,1.3497064975492186,0.03342833476689511,-0.09045305791004535,4.87261089681801,1779824395.5628319,None,None,None, None, 1779824395.571883,1.0485046927972617,track,crossing_from_port,0.0,2.235841401596345,0.9207815610489605,1.183446426526863,0.9486753725734611,0.0
1779824395.7793577,22.250935792922974,-58.10379718427408,-105.34963931473001,0.2,4.897851318232443,1.3501255391477507,0.03129518493029419,-0.08299235113818812,4.856156966072154,1779824395.7610903,None,None,None, None, 1779824395.7663136,1.0254771726046392,track,crossing_from_port,0.0,2.2445848399904085,0.917985983466281,1.1897323001334421,0.9486753725734611,0.0
1779824395.9795225,22.45110058784485,-58.606852061597564,-106.23084685189396,0.2,4.886871551611926,1.3504677750383185,0.029445385630091997,-0.08022780192838627,4.840641949609027,1779824395.9544773,None,None,None, None, 1779824395.9544773,1.0886743724938666,track,crossing_from_port,0.0,2.2516799833830774,0.9254376116055041,1.2032676319379862,0.9486753725734611,0.0
1779824396.179594,22.651172161102295,-59.09938159882248,-107.09195438850658,0.2,4.877161115096116,1.3507406044254895,0.02787601308908405,-0.06882749534446357,4.827736859870955,1779824396.1419764,None,None,None, None, 1779824396.161552,1.0562226130419643,track,crossing_from_port,0.0,2.2478962419242015,0.9460846745083449,1.2124350635307861,0.9486753725734611,0.0
1779824396.3797371,22.85131525993347,-59.67232136989996,-108.09156719815999,0.2,4.842630775910555,1.353661486099443,0.028446886222934842,-0.09261517095811263,4.806243284621344,1779824396.3740504,1.3538377403350679,0.02856818227720855,4.776888653818325, 1779824396.261605, 1779824396.3675218,0.9621491028438388,track,crossing_from_port,0.0,2.2602483578012054,0.9505755715347473,1.2253023048719855,0.9486753725734611,0.0
1779824396.580564,23.05214214324951,-60.15853853197189,-108.93811294603718,0.2,4.83209605480031,1.3537514878801205,0.02774566200334382,-0.0815603912589195,4.791647210630421,1779824396.5530107,None,None,None, None, 1779824396.5590265,1.0432090474029674,track,crossing_from_port,0.0,2.284747492218229,0.931829404418154,1.2347378851822781,0.9486753725734611,0.0
1779824396.7798626,23.25144076347351,-60.63572863005908,-109.7673625950112,0.2,4.8221639470892885,1.3538010088334451,0.027325553933353737,-0.0737589551778896,4.777592487921914,1779824396.74356,None,None,None, None, 1779824396.754132,1.0272879518174125,track,crossing_from_port,0.0,2.297727044485552,0.9359818007592106,1.2457240368841587,0.9486753725734611,0.0
1779824396.9800215,23.451599597930908,-61.11272139402406,-110.59469953884046,0.2,4.811979890266352,1.353816300451676,0.02718432533454093,-0.07796427129234827,4.761233464371237,1779824396.9533873,None,None,None, None, 1779824396.9443398,0.9602588401273068,track,crossing_from_port,0.0,2.2990598515414957,0.9419253885717769,1.2450208701030172,0.9486753725734611,0.0
1779824397.1795292,23.65110731124878,-61.591367972984756,-111.42332098656148,0.2,4.799905026372205,1.3538028040919763,0.02732193541084426,-0.09454343917554008,4.741564219101592,1779824397.1614318,None,None,None, None, 1779824397.1614318,1.0496096612643495,track,crossing_from_port,0.0,2.3036963412912552,0.9508177348750534,1.2558124483030018,0.9486753725734611,0.0
1779824397.3791268,23.85070490837097,-62.08041790135278,-112.26830689535926,0.2,4.762509424259776,1.3573147862071797,0.027504006153092543,-0.09993069086176695,4.720816308781807,1779824397.3690548,1.3575456793887235,0.027488502678370934,4.692455470683686, 1779824397.268523, 1779824397.3731105,0.9064498432815639,track,crossing_from_port,0.0,2.3130645913173424,0.9487331184704587,1.2671653239533018,0.9486753725734611,0.0
1779824397.5794513,24.051029443740845,-62.53712619024301,-113.055904580529,0.2,4.753039082900687,1.3572827262732925,0.028185688700303572,-0.06473115922575373,4.707911913013972,1779824397.5684085,None,None,None, None, 1779824397.5684085,1.0872392171055956,track,crossing_from_port,0.0,2.3467390662264234,0.9319070002274636,1.2767495260978945,0.9486753725734611,0.0
1779824397.7797034,24.25128149986267,-62.990660655760756,-113.8365819712736,0.2,4.743451497766747,1.3572454551550894,0.029146114166579116,-0.07516573246418623,4.693277969064209,1779824397.7630975,None,None,None, None, 1779824397.744452,1.0708869495787172,track,crossing_from_port,0.0,2.348505390865493,0.9521893682385355,1.286934337508264,0.9486753725734611,0.0
1779824397.9801025,24.451680660247803,-63.44371344698503,-114.61498497984682,0.2,4.731605723539345,1.3572089915388061,0.030383055782093688,-0.09614538971756371,4.674488546745492,1779824397.9585247,None,None,None, None, 1779824397.9725456,1.063613693911895,track,crossing_from_port,0.0,2.354859963244884,0.9523898175590059,1.2972040497232955,0.9486753725734611,0.0
1779824398.1794605,24.651038646697998,-63.88848297805384,-115.37774572175736,0.2,4.721138055918778,1.3571832974926554,0.031899685756543686,-0.07633406259828529,4.661078002579765,1779824398.134207,None,None,None, None, 1779824398.1573422,1.0388302112672612,track,crossing_from_port,0.0,2.360590720504493,0.9603511799728207,1.3073157491238785,0.9486753725734611,0.0
1779824398.3801925,24.851770639419556,-64.28010389947259,-116.04819756917347,0.2,4.683767521826765,1.3608216782394627,0.03265532794783152,-0.08068354517771219,4.645729291888632,1779824398.3244405,1.361059271321627,0.03258808357629344,4.60596681695637, 1779824398.271311, 1779824398.3461432,0.9836374904387849,track,crossing_from_port,0.0,2.3659843145017114,0.9709520757194074,1.3171276410671315,0.9486753725734611,0.0
1779824398.579642,25.051220178604126,-64.70758642436383,-116.7787982372431,0.2,4.674336414662997,1.3608812373586536,0.03460387558491328,-0.07715862571582109,4.626540261852677,1779824398.5731363,None,None,None, None, 1779824398.555464,1.015501814482734,track,crossing_from_port,0.0,2.3993898756366443,0.9522207012125595,1.3246205957908976,0.9486753725734611,0.0
1779824398.7793674,25.250945568084717,-65.12922722628234,-117.49813642536958,0.2,4.6626523417218495,1.3609690060172654,0.03681472486777713,-0.09758725530373616,4.608865545293258,1779824398.7542534,None,None,None, None, 1779824398.7542534,1.083759849645651,track,crossing_from_port,0.0,2.4042348647667167,0.9642736166829694,1.3268979803604957,0.9486753725734611,0.0
1779824398.9801939,25.4517719745636,-65.54724116697211,-118.2100290435695,0.2,4.65063952379388,1.3610977796495216,0.03928858268967374,-0.09191308774775146,4.592401957584566,1779824398.9333746,None,None,None, None, 1779824398.9063241,0.9108826112652219,track,crossing_from_port,0.0,2.411140716121009,0.9743974456130564,1.3363079088243797,0.9486753725734611,0.0
1779824399.1806166,25.65219473838806,-65.96382571233386,-118.91823668598506,0.2,4.641190509267871,1.3612731245498524,0.042019714213391825,-0.06639345315894601,4.579585910618278,1779824399.1264064,None,None,None, None, 1779824399.1264064,0.9434528344772798,track,crossing_from_port,0.0,2.414557480397366,0.981023436828594,1.346900922740076,0.9486753725734611,0.0
1779824399.3798041,25.8513822555542,-66.2463125139017,-119.39776101955856,0.2,4.60233512516164,1.364528537306968,0.04341299779291837,-0.0738714191517818,4.561867706567327,1779824399.3662584,1.3647263270192693,0.043310065656531435,4.516828677279037, 1779824399.276643, 1779824399.3764877,0.9106418691343671,track,crossing_from_port,0.0,2.4218480063513845,0.9834427170355284,1.354697419142907,0.9486753725734611,0.0
1779824399.5794566,26.051034688949585,-66.62743693889838,-120.0438081561773,0.2,4.589024711269685,1.3648697338010733,0.04646328480539677,-0.1239005280705721,4.540664852713739,1779824399.5373864,None,None,None, None, 1779824399.5709352,0.901213128559636,track,crossing_from_port,0.0,2.4539816717782887,0.9726271018854451,1.3619930506261513,0.9486753725734611,0.0
